File name,Platform,Protocol
LV7008957587-LV7008416403-LV3006007213_160pM_S73_L002_R2_001.fastq.gz,NovaSeqX,Single
LV7008957587-LV7008416403-LV3006007213_210pM_S120_L003_R1_001.fastq.gz,NovaSeqX,Single
LV7008957587-LV7008416403-LV3006007213_210pM_S120_L003_R2_001.fastq.gz,NovaSeqX,Single
LV7008957587-LV7008416403-LV3006007213_210pM_rep_S308_L007_R1_001.fastq.gz,NovaSeqX,Single
LV7008957587-LV7008416403-LV3006007213_210pM_rep_S308_L007_R2_001.fastq.gz,NovaSeqX,Single
LV7008957587-LV7008416403-LV3006007213_260pM_S167_L004_R1_001.fastq.gz,NovaSeqX,Single
LV7008957587-LV7008416403-LV3006007213_260pM_S167_L004_R2_001.fastq.gz,NovaSeqX,Single
LV7008957587-LV7008416403-LV3006007213_310pM_S214_L005_R1_001.fastq.gz,NovaSeqX,Single
LV7008957587-LV7008416403-LV3006007213_310pM_S214_L005_R2_001.fastq.gz,NovaSeqX,Single
LV7008957587-LV7008416403-LV3006007213_310pM_rep_S355_L008_R1_001.fastq.gz,NovaSeqX,Single
LV7008957587-LV7008416403-LV3006007213_310pM_rep_S355_L008_R2_001.fastq.gz,NovaSeqX,Single
LV7008958317-LV7008416366-LV3006007234_110pM_S7_L001_R1_001.fastq.gz,NovaSeqX,Single
LV7008958317-LV7008416366-LV3006007234_110pM_S7_L001_R2_001.fastq.gz,NovaSeqX,Single
LV7008958317-LV7008416366-LV3006007234_110pM_rep_S242_L006_R1_001.fastq.gz,NovaSeqX,Single
LV7008958317-LV7008416366-LV3006007234_110pM_rep_S242_L006_R2_001.fastq.gz,NovaSeqX,Single
LV7008958317-LV7008416366-LV3006007234_160pM_S54_L002_R1_001.fastq.gz,NovaSeqX,Single
LV7008958317-LV7008416366-LV3006007234_160pM_S54_L002_R2_001.fastq.gz,NovaSeqX,Single
LV7008958317-LV7008416366-LV3006007234_210pM_S101_L003_R1_001.fastq.gz,NovaSeqX,Single
LV7008958317-LV7008416366-LV3006007234_210pM_S101_L003_R2_001.fastq.gz,NovaSeqX,Single
LV7008958317-LV7008416366-LV3006007234_210pM_rep_S289_L007_R1_001.fastq.gz,NovaSeqX,Single
LV7008958317-LV7008416366-LV3006007234_210pM_rep_S289_L007_R2_001.fastq.gz,NovaSeqX,Single
LV7008958317-LV7008416366-LV3006007234_260pM_S148_L004_R1_001.fastq.gz,NovaSeqX,Single
LV7008958317-LV7008416366-LV3006007234_260pM_S148_L004_R2_001.fastq.gz,NovaSeqX,Single
LV7008958317-LV7008416366-LV3006007234_310pM_S195_L005_R1_001.fastq.gz,NovaSeqX,Single
LV7008958317-LV7008416366-LV3006007234_310pM_S195_L005_R2_001.fastq.gz,NovaSeqX,Single
LV7008958317-LV7008416366-LV3006007234_310pM_rep_S336_L008_R1_001.fastq.gz,NovaSeqX,Single
LV7008958317-LV7008416366-LV3006007234_310pM_rep_S336_L008_R2_001.fastq.gz,NovaSeqX,Single
LV7008958344-LV7008416402-LV3006007205_110pM_S41_L001_R1_001.fastq.gz,NovaSeqX,Single
LV7008958344-LV7008416402-LV3006007205_110pM_S41_L001_R2_001.fastq.gz,NovaSeqX,Single
LV7008958344-LV7008416402-LV3006007205_110pM_rep_S276_L006_R1_001.fastq.gz,NovaSeqX,Single
LV7008958344-LV7008416402-LV3006007205_110pM_rep_S276_L006_R2_001.fastq.gz,NovaSeqX,Single
LV7008958344-LV7008416402-LV3006007205_160pM_S88_L002_R1_001.fastq.gz,NovaSeqX,Single
LV7008958344-LV7008416402-LV3006007205_160pM_S88_L002_R2_001.fastq.gz,NovaSeqX,Single
LV7008958344-LV7008416402-LV3006007205_210pM_S135_L003_R1_001.fastq.gz,NovaSeqX,Single
LV7008958344-LV7008416402-LV3006007205_210pM_S135_L003_R2_001.fastq.gz,NovaSeqX,Single
LV7008958344-LV7008416402-LV3006007205_210pM_rep_S323_L007_R1_001.fastq.gz,NovaSeqX,Single
LV7008958344-LV7008416402-LV3006007205_210pM_rep_S323_L007_R2_001.fastq.gz,NovaSeqX,Single
LV7008958344-LV7008416402-LV3006007205_260pM_S182_L004_R1_001.fastq.gz,NovaSeqX,Single
LV7008958344-LV7008416402-LV3006007205_260pM_S182_L004_R2_001.fastq.gz,NovaSeqX,Single
LV7008958344-LV7008416402-LV3006007205_310pM_S229_L005_R1_001.fastq.gz,NovaSeqX,Single
LV7008958344-LV7008416402-LV3006007205_310pM_S229_L005_R2_001.fastq.gz,NovaSeqX,Single
LV7008958344-LV7008416402-LV3006007205_310pM_rep_S370_L008_R1_001.fastq.gz,NovaSeqX,Single
LV7008958344-LV7008416402-LV3006007205_310pM_rep_S370_L008_R2_001.fastq.gz,NovaSeqX,Single
LV7008958558-LV6000200433-LV3006007206_110pM_S45_L001_R1_001.fastq.gz,NovaSeqX,Single
LV7008958558-LV6000200433-LV3006007206_110pM_S45_L001_R2_001.fastq.gz,NovaSeqX,Single
LV7008958558-LV6000200433-LV3006007206_110pM_rep_S280_L006_R1_001.fastq.gz,NovaSeqX,Single
LV7008958558-LV6000200433-LV3006007206_110pM_rep_S280_L006_R2_001.fastq.gz,NovaSeqX,Single
LV7008958558-LV6000200433-LV3006007206_160pM_S92_L002_R1_001.fastq.gz,NovaSeqX,Single
LV7008958558-LV6000200433-LV3006007206_160pM_S92_L002_R2_001.fastq.gz,NovaSeqX,Single
LV7008958558-LV6000200433-LV3006007206_210pM_S139_L003_R1_001.fastq.gz,NovaSeqX,Single
LV7008958558-LV6000200433-LV3006007206_210pM_S139_L003_R2_001.fastq.gz,NovaSeqX,Single
LV7008958558-LV6000200433-LV3006007206_210pM_rep_S327_L007_R1_001.fastq.gz,NovaSeqX,Single
LV7008958558-LV6000200433-LV3006007206_210pM_rep_S327_L007_R2_001.fastq.gz,NovaSeqX,Single
LV7008958558-LV6000200433-LV3006007206_260pM_S186_L004_R1_001.fastq.gz,NovaSeqX,Single
LV7008958558-LV6000200433-LV3006007206_260pM_S186_L004_R2_001.fastq.gz,NovaSeqX,Single
LV7008958558-LV6000200433-LV3006007206_310pM_S233_L005_R1_001.fastq.gz,NovaSeqX,Single
LV7008958558-LV6000200433-LV3006007206_310pM_S233_L005_R2_001.fastq.gz,NovaSeqX,Single
LV7008958558-LV6000200433-LV3006007206_310pM_rep_S374_L008_R1_001.fastq.gz,NovaSeqX,Single
LV7008958558-LV6000200433-LV3006007206_310pM_rep_S374_L008_R2_001.fastq.gz,NovaSeqX,Single
LV7008960323-LV7008416376-LV3006007219_110pM_S2_L001_R1_001.fastq.gz,NovaSeqX,Single
LV7008960323-LV7008416376-LV3006007219_110pM_S2_L001_R2_001.fastq.gz,NovaSeqX,Single
LV7008960323-LV7008416376-LV3006007219_110pM_rep_S237_L006_R1_001.fastq.gz,NovaSeqX,Single
LV7008960323-LV7008416376-LV3006007219_110pM_rep_S237_L006_R2_001.fastq.gz,NovaSeqX,Single
LV7008960323-LV7008416376-LV3006007219_160pM_S49_L002_R1_001.fastq.gz,NovaSeqX,Single
LV7008960323-LV7008416376-LV3006007219_160pM_S49_L002_R2_001.fastq.gz,NovaSeqX,Single
LV7008960323-LV7008416376-LV3006007219_210pM_S96_L003_R1_001.fastq.gz,NovaSeqX,Single
LV7008960323-LV7008416376-LV3006007219_210pM_S96_L003_R2_001.fastq.gz,NovaSeqX,Single
LV7008960323-LV7008416376-LV3006007219_210pM_rep_S284_L007_R1_001.fastq.gz,NovaSeqX,Single
LV7008960323-LV7008416376-LV3006007219_210pM_rep_S284_L007_R2_001.fastq.gz,NovaSeqX,Single
LV7008960323-LV7008416376-LV3006007219_260pM_S143_L004_R1_001.fastq.gz,NovaSeqX,Single
LV7008960323-LV7008416376-LV3006007219_260pM_S143_L004_R2_001.fastq.gz,NovaSeqX,Single
LV7008960323-LV7008416376-LV3006007219_310pM_S190_L005_R1_001.fastq.gz,NovaSeqX,Single
LV7008960323-LV7008416376-LV3006007219_310pM_S190_L005_R2_001.fastq.gz,NovaSeqX,Single
LV7008960323-LV7008416376-LV3006007219_310pM_rep_S331_L008_R1_001.fastq.gz,NovaSeqX,Single
LV7008960323-LV7008416376-LV3006007219_310pM_rep_S331_L008_R2_001.fastq.gz,NovaSeqX,Single
LV7008960326-LV7008416381-LV3006009104_110pM_S20_L001_R1_001.fastq.gz,NovaSeqX,Single
LV7008960326-LV7008416381-LV3006009104_110pM_S20_L001_R2_001.fastq.gz,NovaSeqX,Single
LV7008960326-LV7008416381-LV3006009104_110pM_rep_S255_L006_R1_001.fastq.gz,NovaSeqX,Single
LV7008960326-LV7008416381-LV3006009104_110pM_rep_S255_L006_R2_001.fastq.gz,NovaSeqX,Single
LV7008960326-LV7008416381-LV3006009104_160pM_S67_L002_R1_001.fastq.gz,NovaSeqX,Single
LV7008960326-LV7008416381-LV3006009104_160pM_S67_L002_R2_001.fastq.gz,NovaSeqX,Single
LV7008960326-LV7008416381-LV3006009104_210pM_S114_L003_R1_001.fastq.gz,NovaSeqX,Single
LV7008960326-LV7008416381-LV3006009104_210pM_S114_L003_R2_001.fastq.gz,NovaSeqX,Single
LV7008960326-LV7008416381-LV3006009104_210pM_rep_S302_L007_R1_001.fastq.gz,NovaSeqX,Single
LV7008960326-LV7008416381-LV3006009104_210pM_rep_S302_L007_R2_001.fastq.gz,NovaSeqX,Single
LV7008960326-LV7008416381-LV3006009104_260pM_S161_L004_R1_001.fastq.gz,NovaSeqX,Single
LV7008960326-LV7008416381-LV3006009104_260pM_S161_L004_R2_001.fastq.gz,NovaSeqX,Single
LV7008960326-LV7008416381-LV3006009104_310pM_S208_L005_R1_001.fastq.gz,NovaSeqX,Single
LV7008960326-LV7008416381-LV3006009104_310pM_S208_L005_R2_001.fastq.gz,NovaSeqX,Single
LV7008960326-LV7008416381-LV3006009104_310pM_rep_S349_L008_R1_001.fastq.gz,NovaSeqX,Single
LV7008960326-LV7008416381-LV3006009104_310pM_rep_S349_L008_R2_001.fastq.gz,NovaSeqX,Single
LV7008960346-LV6000200417-LV3006007212_110pM_S46_L001_R1_001.fastq.gz,NovaSeqX,Single
LV7008960346-LV6000200417-LV3006007212_110pM_S46_L001_R2_001.fastq.gz,NovaSeqX,Single
LV7008960346-LV6000200417-LV3006007212_110pM_rep_S281_L006_R1_001.fastq.gz,NovaSeqX,Single
LV7008960346-LV6000200417-LV3006007212_110pM_rep_S281_L006_R2_001.fastq.gz,NovaSeqX,Single
LV7008960346-LV6000200417-LV3006007212_160pM_S93_L002_R1_001.fastq.gz,NovaSeqX,Single
LV7008960346-LV6000200417-LV3006007212_160pM_S93_L002_R2_001.fastq.gz,NovaSeqX,Single
LV7008960346-LV6000200417-LV3006007212_210pM_S140_L003_R1_001.fastq.gz,NovaSeqX,Single
LV7008960346-LV6000200417-LV3006007212_210pM_S140_L003_R2_001.fastq.gz,NovaSeqX,Single
LV7008960346-LV6000200417-LV3006007212_210pM_rep_S328_L007_R1_001.fastq.gz,NovaSeqX,Single
LV7008960346-LV6000200417-LV3006007212_210pM_rep_S328_L007_R2_001.fastq.gz,NovaSeqX,Single
LV7008960346-LV6000200417-LV3006007212_260pM_S187_L004_R1_001.fastq.gz,NovaSeqX,Single
LV7008960346-LV6000200417-LV3006007212_260pM_S187_L004_R2_001.fastq.gz,NovaSeqX,Single
LV7008960346-LV6000200417-LV3006007212_310pM_S234_L005_R1_001.fastq.gz,NovaSeqX,Single
LV7008960346-LV6000200417-LV3006007212_310pM_S234_L005_R2_001.fastq.gz,NovaSeqX,Single
LV7008960346-LV6000200417-LV3006007212_310pM_rep_S375_L008_R1_001.fastq.gz,NovaSeqX,Single
LV7008960346-LV6000200417-LV3006007212_310pM_rep_S375_L008_R2_001.fastq.gz,NovaSeqX,Single
LV7008960422-LV7008416394-LV3006007216_110pM_S39_L001_R1_001.fastq.gz,NovaSeqX,Single
LV7008960422-LV7008416394-LV3006007216_110pM_S39_L001_R2_001.fastq.gz,NovaSeqX,Single
LV7008960422-LV7008416394-LV3006007216_110pM_rep_S274_L006_R1_001.fastq.gz,NovaSeqX,Single
LV7008960422-LV7008416394-LV3006007216_110pM_rep_S274_L006_R2_001.fastq.gz,NovaSeqX,Single
LV7008960422-LV7008416394-LV3006007216_160pM_S86_L002_R1_001.fastq.gz,NovaSeqX,Single
LV7008960422-LV7008416394-LV3006007216_160pM_S86_L002_R2_001.fastq.gz,NovaSeqX,Single
LV7008960422-LV7008416394-LV3006007216_210pM_S133_L003_R1_001.fastq.gz,NovaSeqX,Single
LV7008960422-LV7008416394-LV3006007216_210pM_S133_L003_R2_001.fastq.gz,NovaSeqX,Single
LV7008960422-LV7008416394-LV3006007216_210pM_rep_S321_L007_R1_001.fastq.gz,NovaSeqX,Single
LV7008960422-LV7008416394-LV3006007216_210pM_rep_S321_L007_R2_001.fastq.gz,NovaSeqX,Single
LV7008960422-LV7008416394-LV3006007216_260pM_S180_L004_R1_001.fastq.gz,NovaSeqX,Single
LV7008960422-LV7008416394-LV3006007216_260pM_S180_L004_R2_001.fastq.gz,NovaSeqX,Single
LV7008960422-LV7008416394-LV3006007216_310pM_S227_L005_R1_001.fastq.gz,NovaSeqX,Single
LV7008960422-LV7008416394-LV3006007216_310pM_S227_L005_R2_001.fastq.gz,NovaSeqX,Single
LV7008960422-LV7008416394-LV3006007216_310pM_rep_S368_L008_R1_001.fastq.gz,NovaSeqX,Single
LV7008960422-LV7008416394-LV3006007216_310pM_rep_S368_L008_R2_001.fastq.gz,NovaSeqX,Single
LV7008960430-LV7008416385-LV3006007217_110pM_S43_L001_R1_001.fastq.gz,NovaSeqX,Single
LV7008960430-LV7008416385-LV3006007217_110pM_S43_L001_R2_001.fastq.gz,NovaSeqX,Single
LV7008960430-LV7008416385-LV3006007217_110pM_rep_S278_L006_R1_001.fastq.gz,NovaSeqX,Single
LV7008960430-LV7008416385-LV3006007217_110pM_rep_S278_L006_R2_001.fastq.gz,NovaSeqX,Single
LV7008960430-LV7008416385-LV3006007217_160pM_S90_L002_R1_001.fastq.gz,NovaSeqX,Single
LV7008960430-LV7008416385-LV3006007217_160pM_S90_L002_R2_001.fastq.gz,NovaSeqX,Single
LV7008960430-LV7008416385-LV3006007217_210pM_S137_L003_R1_001.fastq.gz,NovaSeqX,Single
LV7008960430-LV7008416385-LV3006007217_210pM_S137_L003_R2_001.fastq.gz,NovaSeqX,Single
LV7008960430-LV7008416385-LV3006007217_210pM_rep_S325_L007_R1_001.fastq.gz,NovaSeqX,Single
LV7008960430-LV7008416385-LV3006007217_210pM_rep_S325_L007_R2_001.fastq.gz,NovaSeqX,Single
LV7008960430-LV7008416385-LV3006007217_260pM_S184_L004_R1_001.fastq.gz,NovaSeqX,Single
LV7008960430-LV7008416385-LV3006007217_260pM_S184_L004_R2_001.fastq.gz,NovaSeqX,Single
LV7008960430-LV7008416385-LV3006007217_310pM_S231_L005_R1_001.fastq.gz,NovaSeqX,Single
LV7008960430-LV7008416385-LV3006007217_310pM_S231_L005_R2_001.fastq.gz,NovaSeqX,Single
LV7008960430-LV7008416385-LV3006007217_310pM_rep_S372_L008_R1_001.fastq.gz,NovaSeqX,Single
LV7008960430-LV7008416385-LV3006007217_310pM_rep_S372_L008_R2_001.fastq.gz,NovaSeqX,Single
LV7008960910-LV7008416380-LV3006007196_110pM_S27_L001_R1_001.fastq.gz,NovaSeqX,Single
LV7008960910-LV7008416380-LV3006007196_110pM_S27_L001_R2_001.fastq.gz,NovaSeqX,Single
LV7008960910-LV7008416380-LV3006007196_110pM_rep_S262_L006_R1_001.fastq.gz,NovaSeqX,Single
LV7008960910-LV7008416380-LV3006007196_110pM_rep_S262_L006_R2_001.fastq.gz,NovaSeqX,Single
LV7008960910-LV7008416380-LV3006007196_160pM_S74_L002_R1_001.fastq.gz,NovaSeqX,Single
LV7008960910-LV7008416380-LV3006007196_160pM_S74_L002_R2_001.fastq.gz,NovaSeqX,Single
LV7008960910-LV7008416380-LV3006007196_210pM_S121_L003_R1_001.fastq.gz,NovaSeqX,Single
LV7008960910-LV7008416380-LV3006007196_210pM_S121_L003_R2_001.fastq.gz,NovaSeqX,Single
LV7008960910-LV7008416380-LV3006007196_210pM_rep_S309_L007_R1_001.fastq.gz,NovaSeqX,Single
LV7008960910-LV7008416380-LV3006007196_210pM_rep_S309_L007_R2_001.fastq.gz,NovaSeqX,Single
LV7008960910-LV7008416380-LV3006007196_260pM_S168_L004_R1_001.fastq.gz,NovaSeqX,Single
LV7008960910-LV7008416380-LV3006007196_260pM_S168_L004_R2_001.fastq.gz,NovaSeqX,Single
LV7008960910-LV7008416380-LV3006007196_310pM_S215_L005_R1_001.fastq.gz,NovaSeqX,Single
LV7008960910-LV7008416380-LV3006007196_310pM_S215_L005_R2_001.fastq.gz,NovaSeqX,Single
LV7008960910-LV7008416380-LV3006007196_310pM_rep_S356_L008_R1_001.fastq.gz,NovaSeqX,Single
LV7008960910-LV7008416380-LV3006007196_310pM_rep_S356_L008_R2_001.fastq.gz,NovaSeqX,Single
LV7008960913-ExrNTC24050701-ExrNTC_110pM_S47_L001_R1_001.fastq.gz,NovaSeqX,Single
LV7008960913-ExrNTC24050701-ExrNTC_110pM_S47_L001_R2_001.fastq.gz,NovaSeqX,Single
LV7008960913-ExrNTC24050701-ExrNTC_110pM_rep_S282_L006_R1_001.fastq.gz,NovaSeqX,Single
LV7008960913-ExrNTC24050701-ExrNTC_110pM_rep_S282_L006_R2_001.fastq.gz,NovaSeqX,Single
LV7008960913-ExrNTC24050701-ExrNTC_160pM_S94_L002_R1_001.fastq.gz,NovaSeqX,Single
LV7008960913-ExrNTC24050701-ExrNTC_160pM_S94_L002_R2_001.fastq.gz,NovaSeqX,Single
LV7008960913-ExrNTC24050701-ExrNTC_210pM_S141_L003_R1_001.fastq.gz,NovaSeqX,Single
LV7008960913-ExrNTC24050701-ExrNTC_210pM_S141_L003_R2_001.fastq.gz,NovaSeqX,Single
LV7008960913-ExrNTC24050701-ExrNTC_210pM_rep_S329_L007_R1_001.fastq.gz,NovaSeqX,Single
LV7008960913-ExrNTC24050701-ExrNTC_210pM_rep_S329_L007_R2_001.fastq.gz,NovaSeqX,Single
LV7008960913-ExrNTC24050701-ExrNTC_260pM_S188_L004_R1_001.fastq.gz,NovaSeqX,Single
LV7008960913-ExrNTC24050701-ExrNTC_260pM_S188_L004_R2_001.fastq.gz,NovaSeqX,Single
LV7008960913-ExrNTC24050701-ExrNTC_310pM_S235_L005_R1_001.fastq.gz,NovaSeqX,Single
LV7008960913-ExrNTC24050701-ExrNTC_310pM_S235_L005_R2_001.fastq.gz,NovaSeqX,Single
LV7008960913-ExrNTC24050701-ExrNTC_310pM_rep_S376_L008_R1_001.fastq.gz,NovaSeqX,Single
LV7008960913-ExrNTC24050701-ExrNTC_310pM_rep_S376_L008_R2_001.fastq.gz,NovaSeqX,Single
LV7008961151-LV7008416379-LV3006007198_110pM_S36_L001_R1_001.fastq.gz,NovaSeqX,Single
LV7008961151-LV7008416379-LV3006007198_110pM_S36_L001_R2_001.fastq.gz,NovaSeqX,Single
LV7008961151-LV7008416379-LV3006007198_110pM_rep_S271_L006_R1_001.fastq.gz,NovaSeqX,Single
LV7008961151-LV7008416379-LV3006007198_110pM_rep_S271_L006_R2_001.fastq.gz,NovaSeqX,Single
LV7008961151-LV7008416379-LV3006007198_160pM_S83_L002_R1_001.fastq.gz,NovaSeqX,Single
LV7008961151-LV7008416379-LV3006007198_160pM_S83_L002_R2_001.fastq.gz,NovaSeqX,Single
LV7008961151-LV7008416379-LV3006007198_210pM_S130_L003_R1_001.fastq.gz,NovaSeqX,Single
LV7008961151-LV7008416379-LV3006007198_210pM_S130_L003_R2_001.fastq.gz,NovaSeqX,Single
LV7008961151-LV7008416379-LV3006007198_210pM_rep_S318_L007_R1_001.fastq.gz,NovaSeqX,Single
LV7008961151-LV7008416379-LV3006007198_210pM_rep_S318_L007_R2_001.fastq.gz,NovaSeqX,Single
LV7008961151-LV7008416379-LV3006007198_260pM_S177_L004_R1_001.fastq.gz,NovaSeqX,Single
LV7008961151-LV7008416379-LV3006007198_260pM_S177_L004_R2_001.fastq.gz,NovaSeqX,Single
LV7008961151-LV7008416379-LV3006007198_310pM_S224_L005_R1_001.fastq.gz,NovaSeqX,Single
LV7008961151-LV7008416379-LV3006007198_310pM_S224_L005_R2_001.fastq.gz,NovaSeqX,Single
LV7008961151-LV7008416379-LV3006007198_310pM_rep_S365_L008_R1_001.fastq.gz,NovaSeqX,Single
LV7008961151-LV7008416379-LV3006007198_310pM_rep_S365_L008_R2_001.fastq.gz,NovaSeqX,Single
LV7008961180-LV7008416397-LV3006006725_110pM_S21_L001_R1_001.fastq.gz,NovaSeqX,Single
LV7008961180-LV7008416397-LV3006006725_110pM_S21_L001_R2_001.fastq.gz,NovaSeqX,Single
LV7008961180-LV7008416397-LV3006006725_110pM_rep_S256_L006_R1_001.fastq.gz,NovaSeqX,Single
LV7008961180-LV7008416397-LV3006006725_110pM_rep_S256_L006_R2_001.fastq.gz,NovaSeqX,Single
LV7008961180-LV7008416397-LV3006006725_160pM_S68_L002_R1_001.fastq.gz,NovaSeqX,Single
LV7008961180-LV7008416397-LV3006006725_160pM_S68_L002_R2_001.fastq.gz,NovaSeqX,Single
LV7008961180-LV7008416397-LV3006006725_210pM_S115_L003_R1_001.fastq.gz,NovaSeqX,Single
LV7008961180-LV7008416397-LV3006006725_210pM_S115_L003_R2_001.fastq.gz,NovaSeqX,Single
LV7008961180-LV7008416397-LV3006006725_210pM_rep_S303_L007_R1_001.fastq.gz,NovaSeqX,Single
LV7008961180-LV7008416397-LV3006006725_210pM_rep_S303_L007_R2_001.fastq.gz,NovaSeqX,Single
LV7008961180-LV7008416397-LV3006006725_260pM_S162_L004_R1_001.fastq.gz,NovaSeqX,Single
LV7008961180-LV7008416397-LV3006006725_260pM_S162_L004_R2_001.fastq.gz,NovaSeqX,Single
LV7008961180-LV7008416397-LV3006006725_310pM_S209_L005_R1_001.fastq.gz,NovaSeqX,Single
LV7008961180-LV7008416397-LV3006006725_310pM_S209_L005_R2_001.fastq.gz,NovaSeqX,Single
LV7008961180-LV7008416397-LV3006006725_310pM_rep_S350_L008_R1_001.fastq.gz,NovaSeqX,Single
LV7008961180-LV7008416397-LV3006006725_310pM_rep_S350_L008_R2_001.fastq.gz,NovaSeqX,Single
LV7009022337-LV7008416365-LV3006007224_110pM_S9_L001_R1_001.fastq.gz,NovaSeqX,Single
LV7009022337-LV7008416365-LV3006007224_110pM_S9_L001_R2_001.fastq.gz,NovaSeqX,Single
LV7009022337-LV7008416365-LV3006007224_110pM_rep_S244_L006_R1_001.fastq.gz,NovaSeqX,Single
LV7009022337-LV7008416365-LV3006007224_110pM_rep_S244_L006_R2_001.fastq.gz,NovaSeqX,Single
LV7009022337-LV7008416365-LV3006007224_160pM_S56_L002_R1_001.fastq.gz,NovaSeqX,Single
LV7009022337-LV7008416365-LV3006007224_160pM_S56_L002_R2_001.fastq.gz,NovaSeqX,Single
LV7009022337-LV7008416365-LV3006007224_210pM_S103_L003_R1_001.fastq.gz,NovaSeqX,Single
LV7009022337-LV7008416365-LV3006007224_210pM_S103_L003_R2_001.fastq.gz,NovaSeqX,Single
LV7009022337-LV7008416365-LV3006007224_210pM_rep_S291_L007_R1_001.fastq.gz,NovaSeqX,Single
LV7009022337-LV7008416365-LV3006007224_210pM_rep_S291_L007_R2_001.fastq.gz,NovaSeqX,Single
LV7009022337-LV7008416365-LV3006007224_260pM_S150_L004_R1_001.fastq.gz,NovaSeqX,Single
LV7009022337-LV7008416365-LV3006007224_260pM_S150_L004_R2_001.fastq.gz,NovaSeqX,Single
LV7009022337-LV7008416365-LV3006007224_310pM_S197_L005_R1_001.fastq.gz,NovaSeqX,Single
LV7009022337-LV7008416365-LV3006007224_310pM_S197_L005_R2_001.fastq.gz,NovaSeqX,Single
LV7009022337-LV7008416365-LV3006007224_310pM_rep_S338_L008_R1_001.fastq.gz,NovaSeqX,Single
LV7009022337-LV7008416365-LV3006007224_310pM_rep_S338_L008_R2_001.fastq.gz,NovaSeqX,Single
LV7009022354-LV7008416387-LV3006007197_110pM_S31_L001_R1_001.fastq.gz,NovaSeqX,Single
LV7009022354-LV7008416387-LV3006007197_110pM_S31_L001_R2_001.fastq.gz,NovaSeqX,Single
LV7009022354-LV7008416387-LV3006007197_110pM_rep_S266_L006_R1_001.fastq.gz,NovaSeqX,Single
LV7009022354-LV7008416387-LV3006007197_110pM_rep_S266_L006_R2_001.fastq.gz,NovaSeqX,Single
LV7009022354-LV7008416387-LV3006007197_160pM_S78_L002_R1_001.fastq.gz,NovaSeqX,Single
LV7009022354-LV7008416387-LV3006007197_160pM_S78_L002_R2_001.fastq.gz,NovaSeqX,Single
LV7009022354-LV7008416387-LV3006007197_210pM_S125_L003_R1_001.fastq.gz,NovaSeqX,Single
LV7009022354-LV7008416387-LV3006007197_210pM_S125_L003_R2_001.fastq.gz,NovaSeqX,Single
LV7009022354-LV7008416387-LV3006007197_210pM_rep_S313_L007_R1_001.fastq.gz,NovaSeqX,Single
LV7009022354-LV7008416387-LV3006007197_210pM_rep_S313_L007_R2_001.fastq.gz,NovaSeqX,Single
LV7009022354-LV7008416387-LV3006007197_260pM_S172_L004_R1_001.fastq.gz,NovaSeqX,Single
LV7009022354-LV7008416387-LV3006007197_260pM_S172_L004_R2_001.fastq.gz,NovaSeqX,Single
LV7009022354-LV7008416387-LV3006007197_310pM_S219_L005_R1_001.fastq.gz,NovaSeqX,Single
LV7009022354-LV7008416387-LV3006007197_310pM_S219_L005_R2_001.fastq.gz,NovaSeqX,Single
LV7009022354-LV7008416387-LV3006007197_310pM_rep_S360_L008_R1_001.fastq.gz,NovaSeqX,Single
LV7009022354-LV7008416387-LV3006007197_310pM_rep_S360_L008_R2_001.fastq.gz,NovaSeqX,Single
LV7009022379-LV7008416368-LV3006007225_110pM_S1_L001_R1_001.fastq.gz,NovaSeqX,Single
LV7009022379-LV7008416368-LV3006007225_110pM_S1_L001_R2_001.fastq.gz,NovaSeqX,Single
LV7009022379-LV7008416368-LV3006007225_110pM_rep_S236_L006_R1_001.fastq.gz,NovaSeqX,Single
LV7009022379-LV7008416368-LV3006007225_110pM_rep_S236_L006_R2_001.fastq.gz,NovaSeqX,Single
LV7009022379-LV7008416368-LV3006007225_160pM_S48_L002_R1_001.fastq.gz,NovaSeqX,Single
LV7009022379-LV7008416368-LV3006007225_160pM_S48_L002_R2_001.fastq.gz,NovaSeqX,Single
LV7009022379-LV7008416368-LV3006007225_210pM_S95_L003_R1_001.fastq.gz,NovaSeqX,Single
LV7009022379-LV7008416368-LV3006007225_210pM_S95_L003_R2_001.fastq.gz,NovaSeqX,Single
LV7009022379-LV7008416368-LV3006007225_210pM_rep_S283_L007_R1_001.fastq.gz,NovaSeqX,Single
LV7009022379-LV7008416368-LV3006007225_210pM_rep_S283_L007_R2_001.fastq.gz,NovaSeqX,Single
LV7009022379-LV7008416368-LV3006007225_260pM_S142_L004_R1_001.fastq.gz,NovaSeqX,Single
LV7009022379-LV7008416368-LV3006007225_260pM_S142_L004_R2_001.fastq.gz,NovaSeqX,Single
LV7009022379-LV7008416368-LV3006007225_310pM_S189_L005_R1_001.fastq.gz,NovaSeqX,Single
LV7009022379-LV7008416368-LV3006007225_310pM_S189_L005_R2_001.fastq.gz,NovaSeqX,Single
LV7009022379-LV7008416368-LV3006007225_310pM_rep_S330_L008_R1_001.fastq.gz,NovaSeqX,Single
LV7009022379-LV7008416368-LV3006007225_310pM_rep_S330_L008_R2_001.fastq.gz,NovaSeqX,Single
LV7009022430-LV7008416375-LV3006007230_110pM_S6_L001_R1_001.fastq.gz,NovaSeqX,Single
